audio_id,audio_name,year,month,day,type,duration_min,audio_r2_url,audio_drive_url,transcript_id,transcript_name,transcript_r2_url,transcript_drive_url,mapping_confidence,match_reason
"a_518","4180--5749-Tevet 03c Sicha after Mincha.mp3","5749","Teves",3,"",8.83,"https://audio.kohnai.ai/training/4180--5749-Tevet%2003c%20Sicha%20after%20Mincha.mp3","https://drive.google.com/file/d/1-iqj3tJasep4CazGSONvVuot4HKXMIFX/view","t_205","4-3-49.DOC","/api/transcript?name=4-3-49.txt","https://drive.google.com/file/d/1hr1WiGvHfHO5VoSiogyk64ezqCGqbK-K/view",0.95,"50hr-selected"
"a_507","4193--5749-Shvat 10d Mincha.mp3","5749","Shevat",10,"",9.24,"https://audio.kohnai.ai/training/4193--5749-Shvat%2010d%20Mincha.mp3","https://drive.google.com/file/d/1XSwtTOE7uCvGxNTRxHjHNoj1EInIbDyp/view","t_213","5-10-49.DOC","/api/transcript?name=5-10-49.txt","https://drive.google.com/file/d/1z8Ta1GZtz08LdjMkfnFoguvkXgXv7osk/view",0.95,"50hr-selected"
"a_495","4207--5749-AdarB 20 Sicha to gvirim.mp3","5749","Adar II",20,"",20.02,"https://audio.kohnai.ai/training/4207--5749-AdarB%2020%20Sicha%20to%20gvirim.mp3","https://drive.google.com/file/d/1CPPldHOOjQfTGONLLJ2FUtvPMBxqT4xM/view","t_687","20 Adar II 5749.doc","/api/transcript?name=20%20Adar%20II%205749.txt","https://drive.google.com/file/d/1o3W7pqjAJoNhmUmjULktQcSFm2C_U-xX/view",0.95,"50hr-selected"
"a_484","4216--5749-Nissan 19c Sicha 2 Rally.mp3","5749","Nissan",19,"",13.22,"https://audio.kohnai.ai/training/4216--5749-Nissan%2019c%20Sicha%202%20Rally.mp3","https://drive.google.com/file/d/1GKtcHcWbcOplNgkYmRFKaFeHrlnz_ATh/view","t_203","7-19-49.DOC","/api/transcript?name=7-19-49.txt","https://drive.google.com/file/d/1cbZh2qblFtV58P1hQYTO76lomgEtk4qS/view",0.95,"50hr-selected"
"a_485","4221--5749-Iyar 02 Sicha.mp3","5749","Iyar",2,"",13.89,"https://audio.kohnai.ai/training/4221--5749-Iyar%2002%20Sicha.mp3","https://drive.google.com/file/d/1Od-jMVwwyQErWpBEArDXp7hDmKFE9201/view","t_190","8-2-49.DOC","/api/transcript?name=8-2-49.txt","https://drive.google.com/file/d/1SWDLWoXNfVXpozLAlnP87k1_JUP51S7w/view",0.95,"50hr-selected"
"a_477","4226--5749-Sivan 01 Sicha.mp3","5749","Sivan",1,"",10.68,"https://audio.kohnai.ai/training/4226--5749-Sivan%2001%20Sicha.mp3","https://drive.google.com/file/d/1HpWqLKMyYg13cZSrbK33p_lZyV-uU4Fq/view","t_193","9-1-49.DOC","/api/transcript?name=9-1-49.txt","https://drive.google.com/file/d/1tJuwG3sRuMcSkCNEUeXM-mrAoDZCU7n9/view",0.95,"50hr-selected"
"a_464","4243--5749-Tamuz 17b Sicha.mp3","5749","Tamuz",17,"",14.27,"https://audio.kohnai.ai/training/4243--5749-Tamuz%2017b%20Sicha.mp3","https://drive.google.com/file/d/1icEclucyiaybCDCNvA4zea7wR6tdq_Rq/view","t_252","10-17-49.DOC","/api/transcript?name=10-17-49.txt","https://drive.google.com/file/d/13VhmcnkTqaO_6fdjlN5v3uQFL7xkT5xx/view",0.95,"50hr-selected"
"a_455","4245--5749-Av 01 Sicha.mp3","5749","Av",1,"",22.55,"https://audio.kohnai.ai/training/4245--5749-Av%2001%20Sicha.mp3","https://drive.google.com/file/d/19QKigZywihrRKu0SzgUHWjOwTF0C0vTM/view","t_259","11-1-49.DOC","/api/transcript?name=11-1-49.txt","https://drive.google.com/file/d/1LEJdHlkLQEOc4_urDTaVmiBQESc8QH4I/view",0.95,"50hr-selected"
"a_434","4272--5749-Elul 03 Sicha.mp3","5749","Elul",3,"",11.36,"https://audio.kohnai.ai/training/4272--5749-Elul%2003%20Sicha.mp3","https://drive.google.com/file/d/1YxCLwZzgK6IHs9TykmIFYcpJNZh7w6gl/view","t_229","12-3-49.DOC","/api/transcript?name=12-3-49.txt","https://drive.google.com/file/d/1T-nA3Gmu7shvXef-sfO0ALpJu6mbvf5v/view",0.95,"50hr-selected"
"a_325","4322--5750-Cheshvan 28 Sicha.mp3","5750","Cheshvan",28,"",17.15,"https://audio.kohnai.ai/training/4322--5750-Cheshvan%2028%20Sicha.mp3","https://drive.google.com/file/d/16_JiiSEQPfWS7mdd7LG-ejTnKfW9QQJT/view","t_162","2-28-50.DOC","/api/transcript?name=2-28-50.txt","https://drive.google.com/file/d/1yfTb4A9zCVR8zHg5ys4vFQspe46xaJDP/view",0.95,"50hr-selected"
"a_329","4324--5750-Kislev 06 Sicha.mp3","5750","Kislev",6,"",10.86,"https://audio.kohnai.ai/training/4324--5750-Kislev%2006%20Sicha.mp3","https://drive.google.com/file/d/1nLqYhDBed8kituh7HkjDEjtXMWi_Nbix/view","t_135","3-6-50.DOC","/api/transcript?name=3-6-50.txt","https://drive.google.com/file/d/1p7jv5eKRwYTNoDUpG10i_yMhqmjjKRq6/view",0.95,"50hr-selected"
"a_315","4338--5750-Tevet 10b Sicha.mp3","5750","Teves",10,"",13.86,"https://audio.kohnai.ai/training/4338--5750-Tevet%2010b%20Sicha.mp3","https://drive.google.com/file/d/1SOkCRLvmiwPhn10KsDw_rbC81QdAgLwa/view","t_148","4-10-50.DOC","/api/transcript?name=4-10-50.txt","https://drive.google.com/file/d/1eGeKIysa4qmUY6Ni96AmoWFUsOsEuvmC/view",0.95,"50hr-selected"
"a_306","4350--5750-Shvat 10d Mincha.mp3","5750","Shevat",10,"",10.59,"https://audio.kohnai.ai/training/4350--5750-Shvat%2010d%20Mincha.mp3","https://drive.google.com/file/d/1uAxudCpz0v7z9KUAW0-ADi8BTtZwFnYw/view","t_143","5-10-50.DOC","/api/transcript?name=5-10-50.txt","https://drive.google.com/file/d/1JyIH7wID4zjeqQrPNYM7669BK3Lj6GTU/view",0.95,"50hr-selected"
"a_294","4356--5750-Adar 09 Sicha.mp3","5750","Adar",9,"",12.65,"https://audio.kohnai.ai/training/4356--5750-Adar%2009%20Sicha.mp3","https://drive.google.com/file/d/192-NNRk9twqiu61Gq3uzBbVaUsZyjblN/view","t_302","9 Adar 5750.DOC","/api/transcript?name=9%20Adar%205750.txt","https://drive.google.com/file/d/1-7eN96y90cL_0NAtFHLO3jAS3IJ3aw-Z/view",0.95,"50hr-selected"
"a_281","4368--5750-Nissan 14 Sicha after Mincha.mp3","5750","Nissan",14,"",22.47,"https://audio.kohnai.ai/training/4368--5750-Nissan%2014%20Sicha%20after%20Mincha.mp3","https://drive.google.com/file/d/1BO1jkAQretwpGmqSekdtpmF_i36zF_qj/view","t_144","7-14-50.DOC","/api/transcript?name=7-14-50.txt","https://drive.google.com/file/d/1PeQlLtvj6uIhSLXF0guCOPqRjHhDiFKL/view",0.95,"50hr-selected"
"a_278","4373--5750-Iyar 18 Parade 12 Psukim.mp3","5750","Iyar",18,"",8.07,"https://audio.kohnai.ai/training/4373--5750-Iyar%2018%20Parade%2012%20Psukim.mp3","https://drive.google.com/file/d/1bTp7es85UwA0qiPzCb8IRQyHsLg05QhV/view","t_318","18 Iyar 5750.doc","/api/transcript?name=18%20Iyar%205750.txt","https://drive.google.com/file/d/1Gz15cBEvttBI61w4oWGaDzm5vS8D3UIG/view",0.95,"50hr-selected"
"a_277","4375--5750-Iyar 18c Sicha 2 Parade.mp3","5750","Iyar",18,"",10,"https://audio.kohnai.ai/training/4375--5750-Iyar%2018c%20Sicha%202%20Parade.mp3","https://drive.google.com/file/d/1OzYBuwk_QJcI4Iwmq3pvErZ5F8SBA38R/view","t_138","8-18-50.DOC","/api/transcript?name=8-18-50.txt","https://drive.google.com/file/d/1lcuOTroWVSSXqom9tm7si8A4vacLhTdB/view",0.95,"50hr-selected"
"a_268","4380--5750-Sivan 11 Yechidus Orchim.mp3","5750","Sivan",11,"",19.72,"https://audio.kohnai.ai/training/4380--5750-Sivan%2011%20Yechidus%20Orchim.mp3","https://drive.google.com/file/d/1c6t9K_-Piuafhbyr9JE_BntFsDziihAD/view","t_6","11 Sivan 5750.DOC","/api/transcript?name=11%20Sivan%205750.txt","https://drive.google.com/file/d/13uZRa2hfZrjEWALhtW0MR-HEbkKAGOx2/view",0.95,"50hr-selected"
"a_407","4431--5751-Tevet 01b Sicha 2 Chanukah Live.mp3","5751","Teves",1,"",10.74,"https://audio.kohnai.ai/training/4431--5751-Tevet%2001b%20Sicha%202%20Chanukah%20Live.mp3","https://drive.google.com/file/d/1cCDRnif-pUfmKZKxs8y_iQzq5KT9Ju_P/view","t_108","4-1-51.DOC","/api/transcript?name=4-1-51.txt","https://drive.google.com/file/d/104c7BAV1Tw-2_1ncbPfVoS7nRR0WoFWL/view",0.95,"50hr-selected"
"a_408","4432--5751-Tevet 01c Sicha 3 Chanukah Live.mp3","5751","Teves",1,"",8.55,"https://audio.kohnai.ai/training/4432--5751-Tevet%2001c%20Sicha%203%20Chanukah%20Live.mp3","https://drive.google.com/file/d/1tWrDzvY_1n3TU0OqfKQCRs4-E32nsDaZ/view","t_108","4-1-51.DOC","/api/transcript?name=4-1-51.txt","https://drive.google.com/file/d/104c7BAV1Tw-2_1ncbPfVoS7nRR0WoFWL/view",0.95,"50hr-selected"
"a_393","4443--5751-Shvat 26 Sicha Kinus Hashluchos.mp3","5751","Shevat",26,"",14.57,"https://audio.kohnai.ai/training/4443--5751-Shvat%2026%20Sicha%20Kinus%20Hashluchos.mp3","https://drive.google.com/file/d/1X456QSOEDwdfbI15lpOSeHUn3heK8Rvf/view","t_105","5-26-51.DOC","/api/transcript?name=5-26-51.txt","https://drive.google.com/file/d/1lwvB7NPtK87Ti2-tdylvm83CCOfU6duh/view",0.95,"50hr-selected"
"a_395","4445--5751-Adar 13b Sicha.mp3","5751","Adar",13,"",14.21,"https://audio.kohnai.ai/training/4445--5751-Adar%2013b%20Sicha.mp3","https://drive.google.com/file/d/1c2MRzxNI8aHjyqDTmqBOEVbhgJ36QjdB/view","t_106","6-13-51.DOC","/api/transcript?name=6-13-51.txt","https://drive.google.com/file/d/1pPUJKJrs2jWDi4w0oLnt2EHRVDmPVa41/view",0.95,"50hr-selected"
"a_388","4452--5751-Nissan 12 Sicha.mp3","5751","Nissan",12,"",29.96,"https://audio.kohnai.ai/training/4452--5751-Nissan%2012%20Sicha.mp3","https://drive.google.com/file/d/1dLidOqSg52CEF3xiwpa8A85oewsbOB6M/view","t_97","7-12-51.DOC","/api/transcript?name=7-12-51.txt","https://drive.google.com/file/d/17Pv7DrpQXt7e1p4OlNM5YOP868njngsp/view",0.95,"50hr-selected"
"a_377","4463--5751-Iyar 01 Sicha.mp3","5751","Iyar",1,"",11.21,"https://audio.kohnai.ai/training/4463--5751-Iyar%2001%20Sicha.mp3","https://drive.google.com/file/d/1zSGu1sO1hl6945V8PVP2_iZsciM2S3du/view","t_99","8-1-51.DOC","/api/transcript?name=8-1-51.txt","https://drive.google.com/file/d/1FYnxPZy0tG-bPlia3RSxApJYycTOQZvR/view",0.95,"50hr-selected"
"a_376","4464--5751-Iyar 15 Sicha NEW.mp3","5751","Iyar",15,"",19.33,"https://audio.kohnai.ai/training/4464--5751-Iyar%2015%20Sicha%20NEW.mp3","https://drive.google.com/file/d/1qwuZ8tXe99Vjh1T1eVVnLsUBKSijZuk8/view","t_91","8-15-51.DOC","/api/transcript?name=8-15-51.txt","https://drive.google.com/file/d/112MRM_WsHJ_AL9eKXVmReMY-zuwQGwj_/view",0.95,"50hr-selected"
"a_367","4468--5751-Sivan 09 Yechidus Orchim.mp3","5751","Sivan",9,"",33.88,"https://audio.kohnai.ai/training/4468--5751-Sivan%2009%20Yechidus%20Orchim.mp3","https://drive.google.com/file/d/17T_pAKzSzl1A6uvizlE7GYnYNJk2_W7E/view","t_94","9-9-51.DOC","/api/transcript?name=9-9-51.txt","https://drive.google.com/file/d/1My6KgvEAJ3Dmtq8Rj_yL3Uuu_TiexnJp/view",0.95,"50hr-selected"
"a_363","4474--5751-Tamuz 01 Sicha Talmidos Hamseimos.mp3","5751","Tamuz",1,"",23.45,"https://audio.kohnai.ai/training/4474--5751-Tamuz%2001%20Sicha%20Talmidos%20Hamseimos.mp3","https://drive.google.com/file/d/1OxYyQchcKtBQjs_2lB7Ym66CohEputbB/view","t_114","10-1-51.DOC","/api/transcript?name=10-1-51.txt","https://drive.google.com/file/d/1hpfvdwvPFgI_iOsFPXZO0fbMduiMFqK7/view",0.95,"50hr-selected"
"a_345","4493--5751-Elul 10 Sicha.mp3","5751","Elul",10,"",27.69,"https://audio.kohnai.ai/training/4493--5751-Elul%2010%20Sicha.mp3","https://drive.google.com/file/d/1QPXha38iTMZWQ_vXSpZ2oOJA1JoV-eKx/view","t_286","10 Elul 5751.docx","/api/transcript?name=10%20Elul%205751.txt","https://drive.google.com/file/d/12wIWDYUS3QfgbDrBu-AuS0gpFsuigVMs/view",0.95,"50hr-selected"
"a_600","4530--5752-Cheshvan 27 Sicha.mp3","5752","Cheshvan",27,"",17.1,"https://audio.kohnai.ai/training/4530--5752-Cheshvan%2027%20Sicha.mp3","https://drive.google.com/file/d/1_mhz4cv8O5cjRRsV8wyEN9PgwgwVpS79/view","t_285","27 Cheshvan 5752.docx","/api/transcript?name=27%20Cheshvan%205752.txt","https://drive.google.com/file/d/1Tj8eTbQw3EE_2YPJw1W2uYvsv3tM-CXT/view",0.95,"50hr-selected"
"a_592","4535--5752-Kislev 24 Chanuah Live Sicha 1.mp3","5752","Kislev",24,"",19.75,"https://audio.kohnai.ai/training/4535--5752-Kislev%2024%20Chanuah%20Live%20Sicha%201.mp3","https://drive.google.com/file/d/1DvSTElJJH0Dhn0v8a8ehYs_aPUX9w0om/view","t_118","3-24-52.DOC","/api/transcript?name=3-24-52.txt","https://drive.google.com/file/d/1j0t8eeL5cmoI4ZRvNuMGQ_UAluODBjXa/view",0.95,"50hr-selected"
"a_594","4536--5752-Kislev 24b Sicha 2 Chanukah Live.mp3","5752","Kislev",24,"",11.59,"https://audio.kohnai.ai/training/4536--5752-Kislev%2024b%20Sicha%202%20Chanukah%20Live.mp3","https://drive.google.com/file/d/1Mp_QmmTqRVkcFphoPunMk97Nc1kKZ9ix/view","t_118","3-24-52.DOC","/api/transcript?name=3-24-52.txt","https://drive.google.com/file/d/1j0t8eeL5cmoI4ZRvNuMGQ_UAluODBjXa/view",0.95,"50hr-selected"
"a_586","4538--5752-Kislev 26 Sicha Tiferes Zkeinim.mp3","5752","Kislev",26,"",13.1,"https://audio.kohnai.ai/training/4538--5752-Kislev%2026%20Sicha%20Tiferes%20Zkeinim.mp3","https://drive.google.com/file/d/1L3r5D6z0wGNi0sWVVkt_XUf86PEDh05h/view","t_125","3-26-52.DOC","/api/transcript?name=3-26-52.txt","https://drive.google.com/file/d/1u9EdCPJzSnT0leWO3euSrSwh9XG_OHV7/view",0.95,"50hr-selected"
"a_588","4539--5752-Tevet 01 Sicha.mp3","5752","Teves",1,"",14.69,"https://audio.kohnai.ai/training/4539--5752-Tevet%2001%20Sicha.mp3","https://drive.google.com/file/d/1daX1A3q3DqYzCrFtUso9Mxktg7UyZ6Wd/view","t_296","1 Teves 5752.doc","/api/transcript?name=1%20Teves%205752.txt","https://drive.google.com/file/d/1WjQ6FmhLDd5yNPK9yERJklqjnWofsLz1/view",0.95,"50hr-selected"
"a_581","4545--5752-Tevet 10b Sicha.mp3","5752","Teves",10,"",12.27,"https://audio.kohnai.ai/training/4545--5752-Tevet%2010b%20Sicha.mp3","https://drive.google.com/file/d/1ct-M12J6NUbUpea1uxrjOTivGubMeVCc/view","t_122","4-10-52.DOC","/api/transcript?name=4-10-52.txt","https://drive.google.com/file/d/1FdFgsmgJQ2_YghDhEKza8jIp3b8iRvhD/view",0.95,"50hr-selected"
"a_583","4547--5752-Shvat 03 Sicha.mp3","5752","Shevat",3,"",8.9,"https://audio.kohnai.ai/training/4547--5752-Shvat%2003%20Sicha.mp3","https://drive.google.com/file/d/1uJRQmlzoZQ20GfRZU-qRVBQBraHUxq1g/view","t_290","3 Shevat 5752.doc.docx","/api/transcript?name=3%20Shevat%205752.doc.txt","https://drive.google.com/file/d/1XlF5V6vIGc3-arFaaLgHtrpDuScfbtBZ/view",0.95,"50hr-selected"
"a_565","4562--5752-Shvat 22c Mincha.mp3","5752","Shevat",22,"",10.16,"https://audio.kohnai.ai/training/4562--5752-Shvat%2022c%20Mincha.mp3","https://drive.google.com/file/d/13MaO1DGLvrGp7lQ9XJoiIx1bAnj0q-DR/view","t_119","5-22-52.docx","/api/transcript?name=5-22-52.txt","https://drive.google.com/file/d/1gbmZu3v-za-7TIAEVlR_jVIzc7gLrSUP/view",0.95,"50hr-selected"
"a_568","4563--5752-Shvat 22d Sicha.mp3","5752","Shevat",22,"",9.38,"https://audio.kohnai.ai/training/4563--5752-Shvat%2022d%20Sicha.mp3","https://drive.google.com/file/d/1FCFtR26QpzXnwJJRLis4EqOHLCQaiEgu/view","t_119","5-22-52.docx","/api/transcript?name=5-22-52.txt","https://drive.google.com/file/d/1gbmZu3v-za-7TIAEVlR_jVIzc7gLrSUP/view",0.95,"50hr-selected"
